-120.349	35.79967	8.866 2.09	0.24137592242	-0.0210047307609	-120.368972639	35.7863005565
-120.5635	35.9935	5.425 1.89	0.501481889681	-0.0106168625744	-120.57360243	35.9867248632
-120.60033	35.99883	1.58 1.81	0.52460346862	0.00892015761126	-120.591842805	36.0045243263
-120.84967	36.276	3.151 2.38	0.86646727098	-0.0134692028481	-120.862501031	36.2673740051
-120.606	36.02383	5.445 1.76	0.546773733101	-0.00351025093362	-120.609340434	36.0215888536
-120.56517	35.99933	3.735 1.54	0.506832814732	-0.0132967929939	-120.577822988	35.99084436
-120.67184	36.09533	4.461 2.11	0.635784860965	-0.00822322726877	-120.679667825	36.0900753931
-120.64917	36.15417	5.785 3.08	0.669352435114	-0.0599017511924	-120.70622127	36.1158921251
-120.89584	36.32	8.91 2.63	0.924090888244	-0.0130791528244	-120.908301571	36.3116190323
-120.57584	36.0115	6.165 1.92	0.52171089178	-0.014417763321	-120.589560431	36.0022977128
-120.8385	36.273	7.696 2.82	0.858396706516	-0.0184650932257	-120.85609051	36.2611758061
-120.56133	35.957	6.845 1.18	0.472258014678	0.0113216672132	-120.550559788	35.9642237802
-120.77717	36.21867	6.074 2.63	0.784995118475	-0.0216952342596	-120.797833642	36.204787652
-120.89133	36.31683	3.756 2.45	0.91932874316	-0.013838064155	-120.904514542	36.3079631863
-120.61833	36.04667	6.418 2.79	0.570718261471	-0.0104196938322	-120.628246893	36.0400161815
-120.8465	36.26983	5.946 3.28	0.860091693996	-0.0114811339739	-120.857436769	36.262477586
-120.53333	35.99267	10.045 2.11	0.485269306824	-0.0288842682344	-120.560817399	35.9742424401
-120.57283	35.98883	2.463 1.26	0.502703728223	-0.00182464894449	-120.57456612	35.9876655285
-120.5595	35.993	11.335 1.92	0.499031820947	-0.0127896699821	-120.571670078	35.9848385886
-120.68884	36.09317	2.971 1.93	0.642901707463	0.00372318143598	-120.68529611	36.0955494301
-120.80933	36.2465	6.6 2.15	0.822981052332	-0.0195703123042	-120.827971567	36.2339725178
-120.85167	36.27433	6.09 2.22	0.866217144824	-0.0111613742712	-120.862302338	36.2671819132
-120.82917	36.26367	10.933 2.52	0.846413518259	-0.0182700328739	-120.846574035	36.2519720784
-120.79366	36.22217	6.04 1.96	0.796197127658	-0.0137113196829	-120.806718945	36.2133950217
-120.52683	35.95817	-0.385 1.45	0.455343396748	-0.0109298749244	-120.537228834	35.9511982654
-120.49567	35.949	10.808 3	0.432194730326	-0.0245117818948	-120.518991749	35.9333696811
-120.926	36.36683	7.375 2.26	0.975608905824	-0.0244416118993	-120.94929327	36.3511612019
-120.493	35.93616	11.168 2.43	0.420924630254	-0.0179908019076	-120.510115866	35.9246887044
-120.86467	36.2835	0.45 2.31	0.87997152713	-0.00898556197415	-120.873229857	36.2777445178
-120.883	36.30684	5.345 2.4	0.907357847388	-0.0125916334203	-120.894996423	36.2987727348
-120.57017	35.9975	4.873 2.11	0.508005252399	-0.0090145435705	-120.57874781	35.9917469605
-120.47833	35.931	5.018 1.33	0.40937675101	-0.0238529974389	-120.501023236	35.9157930863
-120.68233	36.1185	1.014 2.44	0.659022882909	-0.0165099657804	-120.698048276	36.1079483181
-120.76017	36.183	7.505 2.07	0.748803249338	-0.0094198105122	-120.769140027	36.1769741552
-120.769	36.1605	7.094 2.21	0.736068958354	0.0104521960467	-120.759048879	36.1671862088
-120.51617	35.96417	10.808 1.2	0.454461745862	-0.0214022855376	-120.536534097	35.9505192882
-120.625	36.04117	6.508 1.93	0.5699295378	-0.00275719840749	-120.627623981	36.0394092396
-120.491	35.94067	10.178 3.8	0.423366821227	-0.0221136559625	-120.512039073	35.9265698969
-120.82417	36.23117	5.769 3.39	0.818865012737	-0.000561566960631	-120.824704827	36.2308105002
-120.82217	36.23183	5.569 3.29	0.818339294888	-0.00222345263141	-120.824287604	36.2304066276
-120.344	35.791	7.818 1.58	0.232107276162	-0.0186154524011	-120.361699914	35.7791522233
-120.80183	36.23133	7.039 2.11	0.807453474288	-0.0145090901217	-120.815649316	36.2220434813
-120.935	36.3525	4.8 2.2	0.969256151547	-0.0096929830674	-120.94423628	36.346285962
-120.63017	36.04183	5.095 2.92	0.57310710121	3.82561365608e-05	-120.630133593	36.0418544317
-120.95116	36.37117	6.86 3.2	0.991927479956	-0.0116754427908	-120.962286265	36.3636834489
-120.57367	35.9895	2.816 2.01	0.50365330365	-0.00172896926342	-120.575315086	35.9883965794
-120.67216	36.08867	6.671 0.99	0.630826981915	-0.00376880240852	-120.675747401	36.0862618051
-120.67233	36.09083	6.771 1.11	0.63257630494	-0.00504329885559	-120.677130628	36.0876073945
-120.43633	35.892	11.552 0.88	0.357643872195	-0.0252141142561	-120.460314617	35.8759335584
-120.596	36.01117	3.453 1.57	0.531865664394	-0.00165367192189	-120.597573576	36.0101143427
-120.46867	35.92433	3.758 1.31	0.399251384803	-0.0256288714702	-120.493052355	35.9079927014
-120.4205	35.87183	3.758 0.9	0.333925623246	-0.022251501869	-120.441664416	35.8576543586
-120.5765	35.996	1.813 1.53	0.51011876659	-0.00411447674538	-120.58041501	35.9933740303
-120.51583	35.96317	7.778 1.54	0.453515989485	-0.0209765204871	-120.535788859	35.9497909376
-120.47266	35.92883	5.048 1.92	0.404778222806	-0.0260074244993	-120.497402992	35.9122505351
-120.81284	36.23	6.435 2.07	0.812115844119	-0.00683406170433	-120.819348847	36.225625472
